TransactionID,CustomerID,Date,ProductID,ProductName,Category,Quantity,PricePerUnit,PaymentMethod,Status,TotalAmount,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,WebsiteClickRate,TimeSpentOnSite,SocialMediaEngagement,AdClickHistory,CustomerSentimentScore,Churn,AcquisitionSource
T03288,C0340,2023-12-02,P606,Speech,Clothing,1,115.06,PayPal,Completed,115.06,50.0,Male,New Ashleybury,Gold,22,7096.86,Accessories,2023-04-17,5.24,7.15,Medium,5.63,0.57,0,Social Media - Facebook
T03289,C0156,2024-03-08,P619,Information,Fitness,4,388.9,Debit Card,Completed,1555.6,19.0,Male,East Elizabethport,Silver,36,2782.12,Accessories,2024-03-23,1.75,28.45,Low,13.75,0.79,0,Online Ads
T03290,C0466,2023-05-25,P143,Weight,Fitness,3,401.16,PayPal,Pending,1203.48,65.0,Female,Garrettbury,Bronze,65,3555.49,Clothing,2023-12-01,4.7,8.03,Medium,17.62,0.97,0,Outlet
T03291,C0038,2024-07-20,P601,Expert,Home Goods,3,126.33,Apple Pay,Completed,378.99,22.0,Male,West Laura,Gold,8,1957.55,Electronics,2023-07-30,4.34,14.47,Medium,3.38,0.56,1,Outlet
T03292,C0163,2023-11-20,P746,Despite,Electronics,1,131.99,Debit Card,Completed,131.99,,,Port Maxwell,Platinum,36,8907.89,Accessories,2024-04-10,6.65,10.14,Low,19.67,0.57,1,Outlet
T03293,C0322,2023-06-10,P769,Civil,Accessories,1,340.16,Apple Pay,Canceled,340.16,56.0,Female,West Benjamin,Platinum,58,6005.99,Accessories,2023-12-05,8.7,12.53,High,18.07,0.36,1,Social Media - Instagram
T03294,C0287,2023-12-27,P260,Address,Clothing,4,238.53,Apple Pay,Completed,954.12,64.0,Female,,Platinum,71,373.58,Fitness,2023-07-15,8.76,14.98,Medium,16.45,0.31,1,Social Media - X
T03295,C0010,2024-05-05,P654,You,Electronics,5,280.67,Credit Card,Canceled,1403.3500000000001,,Male,Michaelberg,Platinum,82,4026.13,Electronics,2023-10-28,5.95,7.18,Medium,12.15,0.66,1,Outlet
T03296,C0421,2023-01-23,P485,Admit,Electronics,4,125.22,Apple Pay,Canceled,500.88,38.0,Male,,Platinum,42,8054.57,Accessories,2024-12-27,8.76,8.31,Medium,7.35,0.75,1,Online Ads
T03297,C0038,2023-11-23,P928,Behavior,Home Goods,4,225.51,Debit Card,Pending,902.04,22.0,Male,West Laura,Gold,8,1957.55,Electronics,2023-07-30,4.34,14.47,Medium,3.38,0.56,1,Outlet
T03298,C0161,2023-08-25,P201,Per,Clothing,2,191.37,Apple Pay,Completed,382.74,,Male,Williamstown,Bronze,42,558.26,Accessories,2023-06-30,8.36,21.32,High,19.22,0.67,0,Online Ads
T03299,C0044,2024-03-07,P205,Change,Home Goods,5,404.23,Credit Card,Completed,2021.15,19.0,Male,Hendersonstad,Platinum,63,724.73,Electronics,2024-12-28,4.37,29.5,Medium,14.92,0.73,0,Outlet
T03300,C0474,2024-05-30,P852,Tough,Fitness,1,440.87,Apple Pay,Completed,440.87,37.0,Female,New Thomas,Silver,95,5500.36,Home Goods,2024-05-26,3.83,14.73,High,17.25,0.96,0,Outlet
T03301,C0282,2024-10-23,P941,Amount,Clothing,3,231.0,Apple Pay,Completed,693.0,47.0,Female,West Keithton,Gold,46,7431.38,Home Goods,2024-05-07,2.34,14.97,Medium,8.59,0.76,1,Online Ads
T03302,C0147,2023-07-26,P489,Case,Electronics,5,341.01,PayPal,Completed,1705.05,33.0,Female,South Margaret,Silver,37,6671.36,Clothing,2023-07-01,4.73,26.78,High,4.24,0.9,0,Online Ads
T03303,C0495,2023-07-18,P576,Tell,Electronics,5,422.69,Debit Card,Canceled,2113.45,39.0,Female,North Michaelburgh,Bronze,80,8091.19,Clothing,2023-07-15,7.16,20.67,Medium,5.71,0.89,1,Online Ads
T03304,C0284,2023-06-20,P739,Personal,Clothing,2,223.92,Credit Card,Canceled,447.84,50.0,Male,,Bronze,22,9008.33,Home Goods,2023-11-26,4.25,19.86,Medium,12.03,0.96,1,Social Media - TikTok
T03305,C0338,2024-06-28,P932,Into,Electronics,2,370.23,PayPal,Canceled,740.46,53.0,Female,,Gold,46,7910.59,Accessories,2024-11-21,1.37,17.91,High,7.54,0.47,1,Online Ads
T03306,C0149,2024-09-24,P472,Without,Electronics,4,250.42,PayPal,Pending,1001.68,50.0,Male,Edgarstad,Bronze,87,2463.05,Clothing,2023-03-16,3.62,23.94,Medium,6.71,0.89,0,Online Ads
T03307,C0210,2023-02-03,P862,Toward,Accessories,1,213.57,,Pending,213.57,41.0,Male,Simonberg,Gold,41,194.93,Accessories,2023-07-21,2.83,19.56,High,7.64,0.63,1,Online Ads
T03308,C0457,2023-03-30,P122,Add,Home Goods,3,38.32,PayPal,Canceled,114.96000000000001,,Male,Turnerchester,Silver,84,9428.54,Clothing,2024-04-13,10.0,28.96,Low,6.71,0.79,0,Social Media - Facebook
T03309,C0447,2023-01-22,P205,World,Fitness,2,341.9,Debit Card,Canceled,683.8,36.0,Female,New Sara,Platinum,1,8453.79,Clothing,2023-11-09,1.66,11.74,Low,14.84,0.5,0,Social Media - Instagram
T03310,C0392,2023-12-31,P681,Morning,Accessories,2,216.07,Credit Card,Pending,432.14,30.0,Female,Jesseville,,12,9264.74,Clothing,2024-06-29,3.51,11.16,Medium,12.79,0.36,1,Social Media - Facebook
T03311,C0288,2023-01-24,P404,Responsibility,Fitness,1,106.97,Credit Card,Completed,106.97,,Female,Lake Christopher,,7,596.46,Fitness,2024-07-19,9.69,11.03,Medium,2.45,0.9,0,Online Ads
T03312,C0404,2024-09-25,P867,,Accessories,4,407.66,PayPal,Completed,1630.64,27.0,Female,North Christopher,Gold,62,8364.99,Fitness,2023-04-16,1.49,22.9,High,1.47,0.52,0,Outlet
T03313,C0031,2024-10-19,P640,Force,Home Goods,2,422.8,Credit Card,Canceled,845.6,62.0,Female,Hoodville,Bronze,70,7997.84,Clothing,2023-05-28,9.84,18.62,High,16.61,0.87,1,Outlet
T03314,C0457,2023-10-04,P998,Travel,Electronics,4,353.47,Apple Pay,Pending,1413.88,,Male,Turnerchester,Silver,84,9428.54,Clothing,2024-04-13,10.0,28.96,Low,6.71,0.79,0,Social Media - Facebook
T03315,C0288,2023-04-27,P840,Accept,Electronics,4,403.27,Credit Card,Pending,1613.08,,Female,Lake Christopher,,7,596.46,Fitness,2024-07-19,9.69,11.03,Medium,2.45,0.9,0,Online Ads
T03316,C0376,2024-04-23,P656,Risk,Electronics,3,129.24,Apple Pay,Pending,387.72,40.0,Male,Kimberlystad,Gold,76,2944.84,Accessories,2024-01-25,4.85,23.02,Low,8.07,0.34,0,Online Ads
T03317,C0394,2024-01-18,P200,Action,Clothing,5,469.62,Apple Pay,Canceled,2348.1,33.0,Male,Lake Amanda,,92,3541.73,Electronics,2023-05-07,8.3,7.02,High,2.41,0.31,1,Online Ads
T03318,C0089,2024-07-11,P294,Young,Home Goods,2,6.5,Debit Card,Completed,13.0,33.0,Male,Nguyenhaven,Gold,88,3900.77,Fitness,2024-08-19,3.61,25.03,Low,12.59,0.87,0,Online Ads
T03319,C0413,2024-11-11,P152,Amount,Clothing,2,367.96,Apple Pay,Completed,735.92,57.0,Female,Carrollview,Bronze,96,809.69,Fitness,2023-10-15,3.27,20.07,High,11.92,0.51,1,Online Ads
T03320,C0448,2024-09-19,P948,Environment,Home Goods,4,43.09,Apple Pay,Pending,172.36,52.0,,Heatherborough,Silver,55,6207.73,Home Goods,2024-03-19,3.98,27.34,Low,9.53,0.77,1,Social Media - Instagram
T03321,C0321,2023-03-05,P755,Area,Accessories,2,234.22,Debit Card,Canceled,468.44,19.0,,Stewartbury,Silver,35,4941.75,Fitness,2024-06-20,1.45,14.89,Medium,7.5,0.3,1,Outlet
T03322,C0482,2023-03-29,P940,Despite,Fitness,3,416.52,Apple Pay,Canceled,1249.56,39.0,Male,Charleston,Gold,13,7610.38,Clothing,2023-08-03,8.4,11.27,High,9.92,0.8,1,Outlet
T03323,C0472,2024-03-25,P911,Where,Home Goods,5,347.45,Credit Card,Completed,1737.25,19.0,Female,,Silver,77,8818.52,Home Goods,2024-02-11,9.69,12.53,Low,8.27,0.33,0,Outlet
T03324,C0168,2023-10-13,P249,Somebody,Fitness,1,231.63,Apple Pay,,231.63,63.0,Male,Keithside,,53,7429.48,Electronics,2024-08-12,2.13,22.04,High,16.91,0.69,0,Social Media - X
T03325,C0359,2024-12-02,P696,Fire,Accessories,1,318.54,Debit Card,Pending,318.54,63.0,Male,Stevenshaven,Silver,63,9071.36,Fitness,2023-09-27,1.84,29.02,High,13.67,0.4,0,Outlet
T03326,C0025,2024-02-04,P260,Best,Fitness,2,433.32,Debit Card,Pending,866.64,,Male,West Jessicamouth,Platinum,26,6478.28,Home Goods,2024-08-10,5.86,16.25,High,10.65,0.88,0,Outlet
T03327,C0408,2024-09-20,P973,Second,Fitness,4,141.87,Credit Card,Canceled,567.48,26.0,Female,Johnsonside,Silver,74,9351.39,Fitness,2023-02-26,3.02,10.48,Low,19.93,0.31,1,Outlet
T03328,C0153,2024-12-21,P545,Structure,Accessories,2,276.75,Credit Card,Completed,553.5,30.0,Female,West Mauriceside,Bronze,37,1072.26,Home Goods,2023-08-31,8.63,29.22,High,2.05,0.34,0,Social Media - TikTok
T03329,C0386,2024-08-25,P483,Set,Accessories,2,466.43,Debit Card,Pending,932.86,46.0,Female,,Bronze,85,7403.51,Clothing,2023-11-10,2.81,25.53,High,2.71,0.9,0,Social Media - Instagram
T03330,C0063,2024-07-14,P651,Issue,Home Goods,5,293.93,,Completed,1469.65,25.0,Male,Burnettton,,60,2403.02,Electronics,2023-10-28,5.41,21.74,Low,14.24,0.52,1,Outlet
T03331,C0360,2024-09-09,P724,Environmental,Home Goods,4,374.76,PayPal,Canceled,1499.04,,Female,Craigton,Platinum,49,9017.38,Clothing,2024-11-12,6.87,23.61,Low,8.73,0.66,0,Outlet
T03332,C0297,2023-05-06,P364,Work,Accessories,5,170.66,Credit Card,Pending,853.3,20.0,Female,Waltonhaven,Silver,31,4237.8,Fitness,2025-01-15,9.72,11.8,Low,10.01,0.67,0,Social Media - X
T03333,C0080,2023-03-21,P943,Program,Electronics,4,485.18,Apple Pay,Completed,1940.72,47.0,Female,Lake Devonchester,Platinum,93,8151.72,Fitness,2024-08-16,2.62,25.67,Medium,8.34,0.38,0,Outlet
T03334,C0395,2024-05-14,P744,Model,Accessories,4,403.93,Debit Card,Canceled,1615.72,21.0,Female,Kathleenhaven,Platinum,77,7220.05,Home Goods,2023-11-20,3.01,26.5,Medium,18.98,0.59,0,Outlet
T03335,C0030,2023-02-24,P783,Because,Fitness,4,24.05,Apple Pay,Canceled,96.2,59.0,Male,Jenniferfurt,,33,5683.07,Clothing,2023-07-22,1.2,21.99,Medium,5.55,0.72,0,Outlet
T03336,C0187,2024-04-10,P269,Huge,Fitness,4,107.31,Credit Card,Pending,429.24,32.0,Female,South Aimee,Gold,51,715.67,Clothing,2025-01-07,9.25,16.96,High,3.61,0.56,0,Outlet
T03337,C0001,2023-09-14,P708,Whatever,Clothing,2,47.04,Apple Pay,Completed,94.08,30.0,Male,North Nicholashaven,Platinum,16,1331.94,Clothing,2023-12-19,2.19,7.43,Medium,3.13,0.8,1,Online Ads
T03338,C0170,2024-05-08,P616,Sometimes,Clothing,2,499.06,PayPal,Completed,998.12,43.0,Male,Welchborough,Bronze,4,7381.46,Home Goods,2024-11-18,1.29,19.07,Medium,2.32,0.96,0,Online Ads
T03339,C0393,2024-06-05,P148,,Accessories,2,375.86,Credit Card,Pending,751.72,23.0,Male,West Ianville,Silver,90,2249.47,Electronics,2023-12-04,6.23,11.34,Low,16.92,0.86,1,Social Media - Instagram
T03340,C0154,2024-05-24,P972,Girl,Fitness,1,189.22,Credit Card,Completed,189.22,,Female,New Jason,Bronze,20,5631.12,Fitness,2023-05-21,6.2,28.73,High,17.35,0.86,1,Outlet
T03341,C0210,2024-03-30,P882,Task,Home Goods,4,239.08,Apple Pay,Canceled,956.32,41.0,Male,Simonberg,Gold,41,194.93,Accessories,2023-07-21,2.83,19.56,High,7.64,0.63,1,Online Ads
T03342,C0425,2024-02-14,P794,Manage,Fitness,1,253.93,Apple Pay,Completed,253.93,57.0,Male,Davidport,Platinum,34,7559.16,Home Goods,2023-09-26,3.64,27.26,Medium,2.35,0.79,1,Social Media - Facebook
T03343,C0441,2025-01-11,P518,Article,Clothing,4,175.23,PayPal,Completed,700.92,38.0,Male,North Cindy,Gold,49,8968.94,Accessories,2024-02-02,8.56,18.18,Low,13.09,0.52,1,Outlet
T03344,C0347,2024-01-03,P546,Save,Fitness,2,440.91,Apple Pay,Completed,881.82,27.0,Male,Matthewland,Bronze,7,413.73,Clothing,2024-05-17,2.57,19.7,Medium,13.09,0.41,0,Social Media - Instagram
T03345,C0349,2023-10-02,P573,Situation,Home Goods,2,306.77,Debit Card,Completed,613.54,29.0,Male,Alyssastad,Gold,39,4039.11,Clothing,2024-12-24,8.43,8.96,Medium,13.69,0.78,0,Outlet
T03346,C0197,2023-06-29,P802,Physical,Electronics,5,456.22,Debit Card,Canceled,2281.1000000000004,30.0,Female,Ricardohaven,Gold,57,2915.32,Home Goods,2023-02-15,3.04,20.9,Low,18.05,0.99,1,Online Ads
T03347,C0428,2023-06-18,P739,History,Fitness,4,331.24,Apple Pay,Pending,1324.96,19.0,Female,Gracemouth,Silver,52,8827.82,Fitness,2023-07-07,5.9,10.46,Medium,19.26,0.32,0,Online Ads
T03348,C0327,2023-09-27,P499,Trip,Fitness,4,86.87,Apple Pay,,347.48,26.0,Male,West Anthonychester,Silver,89,2878.1,Electronics,2023-11-28,9.9,12.1,High,12.86,0.76,0,Outlet
T03349,C0111,2024-05-17,P570,Man,Electronics,2,7.46,Debit Card,Pending,14.92,40.0,,New Kristen,Gold,53,5060.57,Home Goods,2023-08-18,3.8,29.83,Low,17.22,0.65,1,Social Media - X
T03350,C0434,2023-06-09,P904,Window,Electronics,4,494.85,Credit Card,Completed,1979.4,61.0,Male,North Charlesmouth,Gold,56,3652.5,Clothing,2024-12-27,9.49,15.14,High,17.42,0.68,1,Online Ads
T03351,C0459,2024-10-29,P451,Weight,Accessories,5,269.35,Credit Card,Canceled,1346.75,50.0,,West Evelynton,Platinum,48,5020.36,Electronics,2023-06-17,9.95,8.04,High,18.09,0.88,0,Outlet
T03352,C0483,2023-07-27,P503,Base,Fitness,4,415.4,Apple Pay,Canceled,1661.6,21.0,Female,North Nathanmouth,Silver,52,8220.94,Clothing,2023-09-01,2.96,22.3,High,10.79,0.88,1,Outlet
T03353,C0397,2024-04-20,P919,Man,Electronics,5,338.24,Credit Card,Completed,1691.2,19.0,Female,Chanmouth,Bronze,55,9634.6,Home Goods,2025-01-17,4.41,20.99,High,1.98,0.73,0,Online Ads
T03354,C0141,2023-02-03,P140,Hospital,Accessories,1,445.04,PayPal,Canceled,445.04,34.0,Male,South Stephen,Silver,4,1783.93,Home Goods,2023-07-09,4.41,15.8,High,14.31,0.73,0,Social Media - X
T03355,C0295,2023-09-18,P696,International,Home Goods,2,70.98,Debit Card,Pending,141.96,36.0,Male,North Jennifer,Bronze,56,3825.42,Accessories,2023-08-11,4.84,17.91,High,18.78,0.8,0,Social Media - Facebook
T03356,C0381,2023-09-15,P405,,Home Goods,1,407.59,PayPal,Completed,407.59,45.0,Male,New Rebeccafurt,Silver,8,9803.38,Clothing,2024-05-07,7.3,28.42,Low,1.53,0.68,1,Outlet
T03357,C0011,2023-08-03,P279,True,Electronics,5,326.75,Debit Card,Completed,1633.75,45.0,Male,South Morgan,Gold,96,1087.56,Clothing,2024-03-06,6.96,14.91,High,17.34,0.8,0,Outlet
T03358,C0220,2023-11-15,P890,Letter,Electronics,3,397.86,,Canceled,1193.58,24.0,Male,West Michaelview,Platinum,44,4274.74,Clothing,2023-09-10,8.13,11.83,High,7.69,0.96,0,Social Media - TikTok
T03359,C0209,2024-03-04,P816,Receive,Clothing,4,405.21,Debit Card,Canceled,1620.84,27.0,Female,South Valeriemouth,Gold,45,9614.21,Clothing,2024-08-21,1.95,15.45,High,13.94,0.59,1,Social Media - Facebook
T03360,C0226,2024-03-04,P535,Open,Fitness,4,97.68,Debit Card,Completed,390.72,41.0,,Mcdanielside,Gold,11,9512.44,Fitness,2024-12-11,6.97,11.9,Medium,3.46,0.75,1,Social Media - Instagram
T03361,C0292,2024-06-03,P473,Unit,Electronics,5,113.62,Apple Pay,Canceled,568.1,20.0,Female,Baileyfort,Platinum,48,141.62,Home Goods,2023-09-06,5.8,19.25,Low,16.52,0.56,0,Online Ads
T03362,C0426,2025-01-16,P173,Tend,Home Goods,5,304.45,Debit Card,Pending,1522.25,50.0,Female,Caldwellport,Platinum,53,9010.7,Home Goods,2023-01-21,7.85,25.39,High,6.26,0.44,1,Online Ads
T03363,C0145,2024-05-09,P204,Wish,Clothing,5,89.99,Debit Card,Pending,449.95,22.0,Male,Jacquelineview,Bronze,29,8784.68,Home Goods,2024-07-14,5.63,16.12,Medium,2.47,0.44,0,Social Media - X
T03364,C0135,2023-03-11,P286,Great,Home Goods,5,456.26,Credit Card,Completed,2281.3,,Male,,Silver,75,4021.56,Clothing,2023-08-19,5.78,14.5,High,8.22,0.57,1,Online Ads
T03365,C0030,2023-10-10,P122,State,Clothing,3,43.88,Credit Card,Canceled,131.64000000000001,59.0,Male,Jenniferfurt,,33,5683.07,Clothing,2023-07-22,1.2,21.99,Medium,5.55,0.72,0,Outlet
T03366,C0109,2023-11-09,P868,Debate,Home Goods,1,217.77,Debit Card,Canceled,217.77,65.0,Female,Angelland,Bronze,28,9838.7,Accessories,2024-10-25,2.55,12.68,Medium,2.82,0.62,0,Outlet
T03367,C0353,2024-04-24,P916,Break,Electronics,4,195.87,Apple Pay,Canceled,783.48,18.0,Female,East Heatherbury,Bronze,23,5408.81,Fitness,2023-03-25,5.91,12.63,Medium,2.23,0.39,1,Online Ads
T03368,C0077,2024-11-26,P132,Suggest,Accessories,5,417.66,Apple Pay,Pending,2088.3,49.0,Female,Rosarioside,Bronze,34,485.91,Home Goods,2023-10-26,1.44,21.68,Medium,10.12,0.98,0,Outlet
T03369,C0134,2023-03-28,P498,Church,Accessories,5,379.93,Apple Pay,Canceled,1899.65,,Male,Nguyenbury,Platinum,79,1067.81,Fitness,2024-04-07,7.31,25.86,Medium,17.2,0.99,0,Social Media - Facebook
T03370,C0149,2024-12-18,P425,,Fitness,2,44.43,Debit Card,Pending,88.86,50.0,Male,Edgarstad,Bronze,87,2463.05,Clothing,2023-03-16,3.62,23.94,Medium,6.71,0.89,0,Online Ads
T03371,C0242,2024-06-05,P746,Nation,Clothing,1,62.36,PayPal,Completed,62.36,42.0,Male,Lake Johnland,Gold,31,451.03,Home Goods,2023-06-30,9.94,5.16,Low,18.48,0.82,1,Social Media - X
T03372,C0118,2023-10-13,P393,Page,Fitness,4,76.18,Credit Card,Canceled,304.72,53.0,Female,South Kevinview,Silver,17,1077.62,Accessories,2024-02-29,5.99,16.69,High,2.44,0.94,0,Social Media - Instagram
T03373,C0292,2024-02-23,P819,It,Clothing,4,392.55,Apple Pay,Canceled,1570.2,20.0,Female,Baileyfort,Platinum,48,141.62,Home Goods,2023-09-06,5.8,19.25,Low,16.52,0.56,0,Online Ads
T03374,C0144,2023-10-03,P445,Ever,Home Goods,2,111.08,Debit Card,Canceled,222.16,36.0,Male,Oscarburgh,Platinum,19,2544.06,Fitness,2023-05-08,2.08,14.4,High,5.01,0.62,0,Online Ads
T03375,C0183,2023-09-15,P570,Little,Clothing,2,146.18,,Pending,292.36,33.0,Male,Amberport,Silver,9,7831.45,Home Goods,2024-11-22,8.99,6.25,Low,1.16,0.87,1,Online Ads
T03376,C0493,2024-02-06,P108,,Home Goods,3,479.38,Credit Card,Canceled,1438.1399999999999,35.0,Female,Katieside,Gold,99,6533.85,Fitness,2023-07-18,3.71,17.67,Low,5.56,0.58,0,Outlet
T03377,C0144,2023-11-27,P452,Eat,Fitness,1,161.47,Debit Card,Completed,161.47,36.0,Male,Oscarburgh,Platinum,19,2544.06,Fitness,2023-05-08,2.08,14.4,High,5.01,0.62,0,Online Ads
T03378,C0109,2023-08-26,P640,Own,Electronics,4,61.57,PayPal,Canceled,246.28,65.0,Female,Angelland,Bronze,28,9838.7,Accessories,2024-10-25,2.55,12.68,Medium,2.82,0.62,0,Outlet
T03379,C0072,2023-09-20,P919,Special,Accessories,2,394.5,Debit Card,Canceled,789.0,47.0,Female,Francoborough,Gold,89,2995.55,Clothing,2024-07-29,4.0,27.41,Low,11.54,0.79,0,Social Media - TikTok
T03380,C0212,2024-05-18,P415,Interesting,Accessories,3,27.28,PayPal,Completed,81.84,52.0,Female,South Kristinachester,Platinum,9,1254.76,Clothing,2024-08-12,2.46,27.41,High,6.4,0.4,1,Outlet
T03381,C0215,2024-01-07,P409,Early,Accessories,3,436.54,Credit Card,Pending,1309.6200000000001,51.0,Female,East Amber,Gold,2,7199.21,Electronics,2023-10-12,3.88,7.29,Medium,9.36,0.44,1,Social Media - Instagram
T03382,C0227,2023-03-04,P950,Share,Electronics,3,155.22,Apple Pay,Canceled,465.65999999999997,46.0,Female,West Johnberg,Bronze,67,7954.97,Fitness,2023-01-31,8.93,24.58,Low,6.15,0.6,1,Outlet
T03383,C0409,2024-11-21,P684,World,Electronics,1,443.83,Apple Pay,Canceled,443.83,53.0,Female,Leslieville,Platinum,39,8353.92,Home Goods,2023-03-31,7.03,15.89,High,18.82,0.77,0,Online Ads
T03384,C0298,2024-03-06,P527,Expert,Fitness,2,378.63,Apple Pay,Completed,757.26,37.0,Male,Clarkview,Platinum,78,9619.48,Electronics,2023-10-24,9.28,11.84,High,5.18,0.38,1,Social Media - Instagram
T03385,C0494,2023-09-03,P512,Consider,Electronics,2,498.93,Apple Pay,Pending,997.86,24.0,Female,New Darlene,Bronze,17,4016.34,Home Goods,2023-11-30,2.41,6.93,Medium,7.85,0.71,0,Outlet
T03386,C0202,2024-07-21,P718,Matter,Clothing,2,147.94,PayPal,,295.88,43.0,Female,Kathrynberg,Bronze,64,2493.43,Electronics,2024-11-24,7.76,9.43,Medium,9.78,0.7,0,Social Media - Instagram
T03387,C0371,2024-06-01,P237,Drive,Accessories,5,210.21,Credit Card,Completed,1051.05,41.0,Female,Gonzalezland,Bronze,21,8567.54,Accessories,2023-08-08,5.57,29.87,Medium,19.95,0.79,1,Online Ads
T03388,C0171,2023-04-11,P465,Billion,Clothing,4,46.4,PayPal,Canceled,185.6,39.0,Male,West Brendan,Bronze,28,888.85,Home Goods,2023-09-28,5.3,25.32,Medium,6.64,0.3,1,Online Ads
T03389,C0303,2024-12-23,P188,Far,Electronics,5,149.28,PayPal,Completed,746.4,27.0,Female,Russellbury,,98,3263.96,Accessories,2024-07-08,2.03,27.17,Medium,8.49,0.85,0,Online Ads
T03390,C0118,2024-08-24,P198,Instead,Accessories,3,220.08,PayPal,,660.24,53.0,Female,South Kevinview,Silver,17,1077.62,Accessories,2024-02-29,5.99,16.69,High,2.44,0.94,0,Social Media - Instagram
T03391,C0393,2023-01-22,P836,Also,Fitness,2,145.72,PayPal,Completed,291.44,23.0,Male,West Ianville,Silver,90,2249.47,Electronics,2023-12-04,6.23,11.34,Low,16.92,0.86,1,Social Media - Instagram
T03392,C0136,2024-07-15,P484,Eye,Clothing,4,38.17,Credit Card,Canceled,152.68,24.0,Male,Scottview,Gold,79,8041.5,Accessories,2024-05-10,3.01,16.79,High,3.27,0.49,1,Social Media - Instagram
T03393,C0095,2023-06-20,P796,Important,Clothing,2,434.35,Apple Pay,Canceled,868.7,,Male,Holmesland,Platinum,45,972.66,Electronics,2023-11-28,6.64,13.66,Low,12.08,0.89,1,Social Media - X
T03394,C0452,2023-07-17,P812,Beyond,Clothing,4,96.2,Debit Card,Canceled,384.8,53.0,Male,Thomasbury,Bronze,74,9257.59,Clothing,2023-02-20,9.97,18.24,Medium,16.44,0.74,1,Social Media - TikTok
T03395,C0133,2023-04-13,P395,Discover,Fitness,2,465.29,PayPal,Pending,930.58,56.0,Female,Matthewberg,Platinum,35,1096.63,Clothing,2024-02-13,7.12,22.17,Low,11.42,0.31,0,Outlet
T03396,C0123,2024-12-12,P167,Wonder,Home Goods,2,118.01,Debit Card,Pending,236.02,42.0,Male,Port Wendyshire,Gold,53,1974.25,Clothing,2024-01-04,1.7,23.77,High,15.56,0.97,1,Outlet
T03397,C0485,2024-06-25,P555,Term,Fitness,2,494.55,Credit Card,Pending,989.1,63.0,Male,West Erica,Silver,35,1228.75,Electronics,2023-07-06,2.29,29.0,Medium,12.49,0.72,1,Social Media - TikTok
T03398,C0023,2024-02-20,P989,Threat,Accessories,1,480.61,PayPal,Completed,480.61,18.0,Male,Williamsside,Platinum,79,9750.66,Fitness,2024-06-18,4.34,20.89,High,18.05,0.63,0,Online Ads
T03399,C0314,2024-06-11,P910,Above,Electronics,4,340.54,Apple Pay,Pending,1362.16,21.0,Female,Port Chase,Bronze,63,8966.87,Home Goods,2023-10-06,9.53,15.57,High,1.79,0.45,0,Outlet
T03400,C0072,2023-08-18,P184,Activity,Clothing,4,383.18,Credit Card,Pending,1532.72,47.0,Female,Francoborough,Gold,89,2995.55,Clothing,2024-07-29,4.0,27.41,Low,11.54,0.79,0,Social Media - TikTok
T03401,C0113,2023-07-14,P254,It,Electronics,4,324.73,Apple Pay,Canceled,1298.92,49.0,Male,Michellechester,Gold,34,4215.6,Fitness,2023-08-03,2.03,8.22,Medium,7.28,0.51,1,Social Media - Instagram
T03402,C0159,2024-09-15,P659,Particular,Clothing,5,79.48,Debit Card,Canceled,397.40000000000003,18.0,Male,North Wendyhaven,,44,5297.26,Accessories,2025-01-02,8.42,5.42,Low,7.16,0.6,1,Outlet
T03403,C0300,2023-03-21,P305,Father,Home Goods,1,73.6,Credit Card,Completed,73.6,19.0,Female,Thomasland,Bronze,5,2248.61,Fitness,2024-10-30,9.43,15.2,Medium,12.9,0.43,1,Social Media - TikTok
T03404,C0285,2023-06-13,P983,Onto,Fitness,2,204.82,Debit Card,Completed,409.64,48.0,Female,Tuckershire,Bronze,38,1467.94,Accessories,2023-01-18,6.16,9.7,Low,2.04,0.88,1,Online Ads
T03405,C0037,2023-11-24,P503,Read,Accessories,3,70.71,Credit Card,Completed,212.13,37.0,Male,Johnsonborough,Platinum,25,1601.67,Fitness,2023-11-15,2.08,29.23,Low,11.96,0.36,0,Outlet
T03406,C0031,2024-10-11,P818,Parent,Home Goods,4,301.41,Credit Card,Canceled,1205.64,62.0,Female,Hoodville,Bronze,70,7997.84,Clothing,2023-05-28,9.84,18.62,High,16.61,0.87,1,Outlet
T03407,C0187,2023-09-04,P537,Popular,Accessories,3,47.27,PayPal,Canceled,141.81,32.0,Female,South Aimee,Gold,51,715.67,Clothing,2025-01-07,9.25,16.96,High,3.61,0.56,0,Outlet
T03408,C0377,2024-04-18,P737,Modern,Clothing,2,155.07,Credit Card,Canceled,310.14,19.0,Male,Millerchester,Gold,26,2095.77,Electronics,2023-11-01,4.31,28.45,Medium,12.96,0.79,0,Outlet
